text,label
"No problem.  I was confused by the see also because it wasn't italicised, so I didn't realise it was actually about a publication, I just thought it was about contemporary Japan!  Anyway, I've made a few final tweaks, but now it's good to pass.  Nice work.",0.0
"Oi Dickhead 
Get the fuck off my talk page, or else I'm gonna come down and fuck u so hard that you'll never come on my talk page again. OK? Go fuck off you dick-sagging wanking rapist. 124.122.68.57",1.0
"HOW DARE YOU ABUSE AUTOGRAPH'S PAGE, YOU FAG!!!! DIEEEEE!!! YO GANGSTA RAP'S GOT NOTHING ON ROCK!!! FAIL.",1.0
"La La La
This is my page
GO AWAY unless you have something AMAZING to say!",0.0
"""

The problem with leaving the other pages active is we'll have eight pages to maintain: four policies/guidelines and their talk pages. That would be unsustainable. The reason the merge took place was because inconsistencies inevitably creep in with lots of editors each with their own ideas. To maintain them all as active would be the worst possible outcome.  (talk) """,0.0
"""

Dhimmi and Ger Toshav
Please see (talk) """,0.0
"""

 A barnstar for you! 

  The Citation Barnstar Thank you very much for your contributions at technical support scam! - ChampionMan1234 """,0.0
"""

 Yeah I think general summaries are ok as long as they are actual summaries of multiple authors, aren't just mere repetitions of the author's statement and don't elongate the paragraph more unnecessarily. Also I'll like to point out these mistakes in your comment:
""""2) per Eliade, approximative understanding, partly of apparently non-Arabian rites, so not much;""""
Eildae never says it was non-Arabian. She's talking about Monophysite rites and Monophysite was the largest branch of Christianity in Arabia.

 """"3) per Watt, details that may be surmised by close analysis Muhammad's life;""""
He also argues that these verses might be attacking Christian heresies rather than orthodox beliefs. 

Also in the final I'll like to say again the subject of the article isn't about Quran and it's historicity and interpretations. So adding more and more unnecessary arguments and interpretations makes the paragraph stray too far from the topic and unnecessarily elongates the paragraph with needless irrelevant text.   """,0.0
"Needs links to historical development 

May have been removed (why?) as can no longer find mention of Siemens. -",0.0
"you're hot 

i will rape you ;)",1.0
"Either way, I don't accept being treated like a peice of shit by a new user, there was no need for his anger to be directed towards me, I did nothing wrong.",1.0
"""

 Personal Attack 
You made a personal attack with your comment """"lrn2BakeBread"""". Why don't you learn to eat a decroted piece of crap? Oh wait, you've mastered that already!""",1.0
"Thanks! Undeletion was more than I'd hoped for. I'm researching the status of Texas government (including local government) copyright status, but it's slow going. Apparently works of the Florida government are usually public domain, but we don't have a similar article on Texas, so I guess I'll have to research the old-fashioned, non-lazy, actually reliable way. Or ask the copyright help desk, like you suggested. In the meantime, I'm using the fair use rationale, since it's valid while the image is used in an article. Thanks again! -",0.0
"At Bookfinder.com I found Probabilistic Reasoning in Intelligent Systems: Networks of Plausible Inference

 Softcover, ISBN: 1558604790 Publisher: Morgan Kaufmann Pub, 1988

 Bookfinder",0.0
JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALES MUST DIE!!!!!!!!!!!!  JIM WALE,1.0
"Ahem 

DIE. NOW. kthxbye.",1.0
"A third term is significant simply because it is rare. The electorate and party (often on behalf of the former) are disillusioned with the party leader by this time, thus they kick him/her out. Read about Margaret Thatcher.",0.0
"Joan of arc sword

what ever happened to her sword, i am aware one of her desendants from her brothers had procession of her letters and 1 of her sword but it was lost, has it been found? how does it look like? k thx.",0.0
"""
You haven't been paying attention. I don't compromise. Congrats on the mop, btw. About fucking time the community grew a brain cell and gave it to you. →  ₪ """,1.0
"You can take your sandbox and shove it up your ass

You may also wish to visit Hell.

Thank you. ;)",1.0
YOU ARE A FUCKING NERD. GO KILL YOURSELF YOU NERD.,1.0
"Lol your edits

24.129.237.34",0.0
"""

 When did the war start? 

The lead says it started 20 March 2003 but later in the article it says """"At 9:34 PM EST (5:34 AM Baghdad time) on March 19, 2003 the Iraq Invasion began."""" with a citation of the GlobalSecurity website (the actual webpage is here). Then, later in the same section, it goes back to """"In the invasion phase of the war (March 20-April 30)"""". Which one goes and which one stays? Is there a reason to doubt the GlobalSecurity site? I'm hearing a lot about today being the anniversary of the invasion and then I check here and it says the 20th, what should we do?   """,0.0
"""
 I don't disagree, but there ideally should be a description of the band's style (elsewhere in the lead?).  🍁 ¡gobble! """,0.0
"the document links are not working.

195.229.242.54",0.0
"Assuming good faith only goes so far. When an admin indef blocks someone they are not assuming good faith, because the blocked editor is blatant in his actions, just as I do not assume good faith when I make a 3RR report - same logic applies to my comments regarding Melonbarmonster.  As for personal remarks, I do not see how they are relevant, I could not care less about any personal aspects of anyone who edits wikipedia, I care about their edits.

 But anyway Ed, nice to meet you - sure we are gonna get along just fine.",0.0
Are you kidding me!? were like 5 minutes into this and you're trying to be nice you have GOT OT BE the most ridiculous guy ever.,1.0
"Also ur only blocking me from editing wikipeida, which I havent vandalised for a couple years and I wasnt going to anyway. Thats pretty pointless. The only thing I can't do is change my userpage. Well if I was gonna attack him i can just type it here.",0.0
"Raffaele's request for a lawyer while being interrogated on Nov. 5 was refused, as was his request that he be allowed to call his father. Page 138

Amanda was denied food, water, bathroom breaks and naps during the all night interrogation on Nov. 5-6.. Page 151

Wikid: Actually, now looking at Murder In Italy, I see that there is a ton of additional information about both Amanda and Raffaele's interrogations that could be included. So I will work on listing all that in more detail tomorrow.",0.0
"Vandalism 
Yo broseph i vandalized user:fanofranz's page CAUSE HE IS MY FRIEND AND I HAVE HIS PERMISSION SO SUCK A MEAT.",1.0
"i clearly think you should stop to 

you defending a mstement you do not know or threating and defending some kid for saying hee hates black people and hispanics i do not respect that",0.0
"Revert again or fail to answer this relevant question and I'll file a formal harassment complaint with the WMF. 
 You're a fucking employee of the foundation. How could you really type that in a public IRC channel??",1.0
"""

 Self-hating Jew 

I think some of the current text of this article may have been stolen from the (copyrighted?) Ku Klux Klan encyclopedia entry for """"nigger lover."""" Have a look.  """,1.0
Come on fag boy. Block me.,1.0
"""
Reply Oh, not half as interesting as it sounds.:O) ·(t) """,0.0
"For your information: you´re an idiot too!! and a liar.  

For your information: you´re an idiot too!!

Where did I request that the Inflation Myths article be deleted? Liar and idiot!!",1.0
"LMAO, what a n00b. Go and listen to manele!",0.0
"You have never met or been photographed with Keith Wigdor. 

Whoever you are, I am asking you to not interfere with the article about Keith Wigdor.  You have no resources or connections to him (unless you are somehow being deceptive), so really you are not any sort of expert on this artist.   20:04, 17 Dec 2004 (UTC)",0.0
"""

You are the """"racist"""" piece of dirt Buckley... and all the rest of you for letting Hod Lipson the Zionist Jew steal my technology, and you know it P!GS!""",1.0
"Hey bahamut, for a Cpl in the Marine Corps you are an idiot!!!",1.0
"Typo'? 

Your first link here is to a comment by Peter Cohen; was it meant to be to a comment by Jimbo?",0.0
"""

I've sanitised Bushell's language and deleted the earlier quote which was FAR more offensive (Bushell claimed he wouldn't like to """"fuck her"""".) How can it be concluded this language is acceptable but calling Trott a """"dumpling"""" isn't? This smacks of hypocrisy and an obvious anti-bias to """"new"""" editors on EastEnders pages.   """,1.0
"Hi 

Hi you are gay sad fucking old nerd that should get a life and do stuff like gardening,and I'm guessing you still live at home with your Mom.",1.0
"Someone call a mod, as Hrafn is clearly just mucking around. First he claimed Alfonso was not in Hales, when in fact he is referenced on page 211, a page just after 210. Secondly the work Worship of Augustus Caesar mentions Panvinio (Panvinus), and in fact even references Hales p.211.",0.0
"Hello Setanta, can I ask you what you think of the proposal first put forward by Matt Lewis in July at Template talk:Country data Northern Ireland. I confess I am no expert on N.Ireland, but I believe this could solve the problem of N.Ireland having no flag to represent it on wiki. I have made a comment at that article. Cheers.",0.0
"FUCK YOU, MEDIA PIECE OF SHIT!",1.0
"FUCK YOU DIRTY INDIAN... 

SHYT HEAD INDIAN!!!",1.0
"Don't really need anything, heh.",0.0
"""

You are an open source patent buster. You attacked the Collins patents FIRST, right? I give you facts and you spew politics. I don't have to stand for that. You are being stupid. Stupidity destroys. You are one idiot of many. You are worthless. Apologize for that and I will for mine. But I still hate you. That is a solid fact. There is something wrong with people like you, but that's your problem.   

Also, unlike Hod Lipson's bigoted crazy comments on how """"legal immigrants doing all the work"""" (meaning dirty work as he had referred to) you, Feitas, Merkle Roco (who RUNS the ENTIRE nano department at NSF and he's an X communist scientist!) are taking our GOOD jobs, in fact STEALING THEM as they were stolen from me and as they are stealing the Collins patent.   

... Oh, and you said you came here """"15 years ago to do work that no American was able to do."""" What a pompous ass! You think you are BETTER than ANY American living here? Go to hell!   """,1.0
Why I'm talking to you?,0.0
"you know what you don't understand is, i'm not laughing at you, i'm making you realise that you have taken a wrong step, so stop it, you still have time. stop homo-sexual activity, & live a normal life, how sad a parent would be, if he knows his child spent a night doing activities, no one could have imagined before 1950! what you trying to prove! you don't get attracted to girls? because you've satisfied the previous night wasting your precious fluid on an excretory point? you can still change! no late.",1.0
The statement about which you were bitching,1.0
"]]. If you continue to do so, you will be blocked from editing.",0.0
well do it then bitch ass faggot,1.0
"bitch 

you are such a whiny ass attention whore bitch, go choke on a cock",1.0
Stop being such a goddamn prick. The article will be sorted out in time. Meanwhile spend some time away from wikipedia. And do normal things. for instance leave your parent's basement.,1.0
"It's completely legal to shave my head, except I will not shave my head. Yet it's also completely legal to eat lasagna, and I WILL eat lasagna. Works out to the same end. I hope we're on the same wavelength here, because following rules is awesome. Hooray for proper discussion. Now, feel free to stay away from me (and my pages)!",0.0
WHERE YOU AT STEVE?! REP YO HOOD SON! DO WORK! BILLY MOTHERFUCKIN MAYES OUT!,1.0
"Welcome, Korean assh*le's page.
Why don't you enjoy licking Korean assh*le!",1.0
"""
 Your submission at Articles for creation 
 MUSE (Jolin Tsai album), which you submitted to Articles for creation, has been created. The article has been assessed as Stub-Class, which is recorded on the article's talk page. You may like to take a look at the grading scheme to see how you can improve the article.
You are more than welcome to continue making quality contributions to Wikipedia. You may wish to consider registering an account so you can create articles yourself.
 If you have any questions, you are welcome to ask at the help desk.
 If you would like to help us improve this process, please consider .
Thank you for helping improve Wikipedia!
  """,0.0
"Tried to be productive (look at my contributions) but hit my head against a wall of spoiled greek children (or probably under pay from Greek Government) that purposely keep vandalizing the Albania related pages and keep iritating the albanian editors until they explode and get banned. As a historian I blush with what I find quoted as reliable information on the wikipedia pages and the quality  of the editors and sources. Time to move to the French pages (a lot of readers there), still 5 more languages to go. Till next time.Wikipedia sucks! .",1.0
Also in Szabolcs Kókay.,0.0
"""

 Marvin Kitman's """"Don't Make Me Laugh"""" doesn't appear to exist 

The citation for much of the early history of the laugh track appears not to exist. The publication, """"Channels of Communication,"""" doesn't exist in the three journal databases I've searched.""",0.0
"YOU RACIST PERSON! I BET U  WANT ME TO DIE ON THE STREETS BECAUSE I CANT REAESARCH THE WAR THANK YTO YOU. I NEED THIS TO GO TO HARVARD AND CA,BRIDGE BUT I CANT THNAKS TO U...",1.0
"Vandalism
Shove your fist down my throat if you can you little nerd XD. You don't have the muscle to even kill an ant, let alone try shoving your fist down someone's throat. I'll prepare some medication for you, just in case you shatter your fist you little cunt P
(deleted once)

What? scared of me eh? no one's here rite now, lets talk about it you dumb shit (deleted twice)

sigh....so you're scared....what a gay cunt XD (deleted 3 times!)

lol, I can keep this going you know, until you reply me now and good.(4th time)

lalalala, I'm sleeping at like 2 tonite, and ill paste this up later, you can delete this one. And you can't block my IP because i got a IP randomizer XD",1.0
"U r a batty 

U r a batty boy. Leave me alone im not a vandal u twat",1.0
User talk:121.214.58.105 - (Contributions),0.0
"You represent all that's bad about Wikipedia 

I'd call you an asshole, but millions of assholes worldwide might be offended.",1.0
"""

A pat on the head
KC, you are one of the most dedicated Wikipedians I know and I'm madly in love with you. I'd give you a Barnstar but in the end you'd just chew it up and bury it. Instead, let me offer this metaphorical pat on the head: """"That'll do Pup, that'll do.""""  see you around   )  Tropics """,0.0
"""

What is this supposed to prove?
At most, all this experiment proves is that abortion is wrong. For this to """"prove"""" that abortion isn't wrong, it would have to be justifiable to unplug the violinist. It isn't. No matter how evil they try to portray the SoML as being, the violinist has done nothing. Your right to control your body/ give consent/ whatever does not outweigh the Right to Live.
     """,0.0
Why is the main picture of his ass you fucking cock loving geeky homosexuals,1.0
I've explained my reasoning for this block at User_talk:Gwen_Gale#User:Professional_Assassin.,0.0
"u suck at making movies

u pathetic geek

ur premise is shaky

ur outlook is bleak

there isnt a too painful way for ur life to end

u really need a girlfriend",1.0
"LOUISAAAA'for the win;) 

JUSTIN drew BIEBER",0.0
"""==Proposed move to Stiffness to weight ratio==

Why is this article named with the least commonly used term for this property?  Google returns 75,400 results for """"specific modulus"""", 78,700 results for """"specific stiffness"""", and 783,000 results for """"stiffness to weight ratio"""".

I could understand this if Wikipedia were advocating the term """"specific modulus"""", e.g. because it is shorter, or more technical sounding, or whatever.  However my understanding was that Wikipedia was explicitly not in the advocacy business and that its articles should be named with the commonest term.  In this case the commonest term occurs ten times as often as the other two terms.

This name has the further benefit of being self-explanatory, whereas those unfamiliar with either of the other two names would have to consult a dictionary when they encounter it in a text, which may well be why it is by far the commonest term.

I therefore propose moving this article to Stiffness to weight ratio and linking the other two terms to it.  This won't compromise findability in any way, but the choice of name will indicate the most commonly used term.    """,0.0
You guys are victimizing me because of my ethnicity. This is blatant racism.,1.0
"Oh - well - if you put it that way, all I can say is that in cyberspace no one can see you blush!

Perhaps I should add that my wife now is telling me off about time spent on WP.

 10:12, 11 Mar 2004 (UTC)",0.0
"Transsexual 

I saw you added a transsexual userbox. If your a guy then stay as one god does not want you to change your sex.",1.0
"just let me know, and I'll help. Thanks!",0.0
now there are no lies here......;),0.0
".

 Island says 160m including TEOM for Mariah- so that's about it. Music Box can't possibly have sold 23M outside the US. This would mean 17M outside Europe and the US- never happened in the history of music (not even Thriller has such sales outside these two markets, and it went #1 basically everywhere for months, a lot more than can be said for Music Box) It was a huge hit, but not to that extent. Adding all the markets in teh world apart from a tiny handful (0.005% of teh world or so) Music Box adds up to about 20M or so",0.0
"As I have told  they were not deliberate personal attacks. In my belief, my messages have been interpreted wrongly although I asumed good faith in posting them. As I have mentioned that",0.0
"Kill all niggers. 

I have hard, that others have said this.. should this be included? That racists sometimes say these.",1.0
"""

""""the best solution is to keep reverting him""""  8 July 2005 23:15 (UTC)""",0.0
Go and fuck yourself.,1.0
get lost tommy u gay fucker,1.0
"I think it depends on the circumstances, if someone won a gold medal at a competition the Gibraltar anthem would be appropriate, rather than 'God save the Queen'",0.0
"""

Thank you for informing me of this. I spent a lot of time on my reply, in the hope that this helps to resolve the issue. I just sent you this email, so I wonder whether you really had the time to read my comment for the RfC. Please do so first. I am not familiar with wikipedia mediation, quite hesitant now with anything involving wikipedia, and think that it is better for wikipedians to read my comments for the RfC before doing anything next. (And see below how Rhobite has been vandalizing wikipedia.)  

Email to Rhobite 

To User:Rhobite:

Hi, 

I noticed that you have been removing my edits,
generally claiming that this was """"original research"""",
while my edits aren't """"original research"""" in the
sense used by wikipedia, but reasoned arguments.

You seem to make the same mistake as User:Rspeer.

I would appreciate it if you would do the following:

(a) inform me whether you are an economist

(b) inform me where I can reach you professionally

(c) please add on the """"deletion review"""" page, in the 
section on colignatus, that you have been deleting 
all kinds of stuff without properly consulting 
other people
http://en.wikipedia.org/wiki/Deletion_Review#Colignatus

(d) please read my position paper, the pdf listed 
on my talk page, or available at
http://www.dataweb.nl/~cool/Thomas/English/Science/Letters/2006-03-20-Comments-RfC.pdf

(e) please note that you didn't respect the time out that I asked, nor the time that I asked to formulate my reply to the students

(f) Please undo the erroneous deletions.

My regards,

Thomas Colignatus

 """,0.0
"Why do you feel the need to be up my ass? Get a life will you? It's not that serious. Don't you have anything else better to do with your time instead of bother me? Get a real job! You are way to concerned with the things I do specifically. It seems every time I make an edit, you are right there within seconds to say something about it. For the record, I have not acted inappropriately regarding matters in the past. I was being personally attacked yet I saw no warnings on anyone else's page. Another thing, I don't need you to tell me that you THINK that my comments on another page sounded like a personal attack. If I say it wasn't then it wasn't  bottom line. Why dont you go and bother people who are on here to do nothing more than vandalize people's pages. If I ever hear from you again I will be making a formal complaint to the site's REAL administrators to let them know you are harrasing me.",1.0
"FUCK YOU 

FUCK YOU ASSHOLE",1.0
I understand now.,0.0
"I was the one being under personal attacks by people who avoid the subject and kept to personal attacks instead to read what I was writting, and yes my contribution was avancing the subject with very important and new informations, but the other users were constantly trying to stop it by the mean of personal attacks.
I wonder that you suppress my contribution but let the one of val stay, who contain nothing but a copy paste of very large part of my edit, without any reasons for it, whcich is against wiki rules, and with personal attacks in between.
Very convenient too that you leave ton for holyday straight after doing so, meaning less than 6 hours after having doing so.
This talk page is not a talk page but a propaganda page for a propaganda article, with only mormon administators to make sure nothing they disaproove as church member will come through.
You do not have given a fundament for your actions, and I therefor disagree with it.
you will have to be there to do so.",0.0
"""
Just this account, dipshit? Fuck are you dumb. 68 a bullied nerd with a mod. account LOOK OUT WORLD!""",1.0
"Yes you got it - the Govt lied.  See the talk page for CSELR (OK, I'm lazy and not typing current page name!).  They provided a business case summary but not a business case that the summary was created from.  I have provided the link to the index of papers produced (mainly email acceptances/rejections of meeting appointments btw) so you can confirm that the Business case was never provided.  There are no source documents for any figure contained in the Business Case Summary.  Some of the numbers are shown as incorrect from prior and post-TfNSW publications (such as with the Capacity claimed by GB on the MR for the Modification Approval yet the actual modification report states figures that are 50% lower.).

 I am one of 8 community reps for the project and am attempting to ensure the facts are put out for people to make their own minds up about.  That is why I have tried to use as neutral descriptions as possible rather than emotive language.  The minutes for the Community Rep meeting with TfNSW are sanitised and questions asked by the reps are not recorded not responses provided to the questions.  The terms of reference (open to the public to see) for the Community Rep meetings state that all questions will be answered within a time frame yet TfNSW are refusing to do this.  I have since discovered that 4 of the community reps are current employees of the State Govt and 1 is a past (self-proclaimed) senior executive of TfNSW.  So not only do they not tell the truth - they have also stacked the Community Reference Group.

http://www.parliament.nsw.gov.au/prod/lc/lctabdoc.nsf/cccc870c6126b1b6ca2571ee000318a4/6e2b81f5c474172fca257cee0023c16a?OpenDocument&Highlight;=0,light*,rail* = link to index of docs produced for 1st call

 That is why there was the 2nd call for papers specifically naming the missing documents as that was the only way for the Upper House MPs to publicly state - the Govt has not provided what we asked for as they were supposedly only going to be in the 'confidential (2) boxes that the MPs could not talk about after looking at.  By making the 2nd call for papers stating the docs not provided in the 1st call they made it public.  The outcome they expected was what ended up happening.",0.0
"Fuck off 

Stop vandalising stuff, thanks",1.0
"Kosovo template 

hi again. Can you please take a look at this template: . Shouldn't Albanian language be mentioned first since 90 % of the population are Albanians? (I changed this but some Serb nationalist keep reverting my edit) I hope I am not disturbing you but you are one of few here I consider to be quiet neutral.",0.0
"""Welcome!

Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
Tutorial
How to edit a page
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your messages on discussion pages using four tildes (~~~~); this will automatically insert your username and the date. If you need help, check out Wikipedia:Questions, ask me on , or ask your question on this page and then place {{helpme}} before the question. Again, welcome!  Amalthea 

 St. John's University 
I've moved your comment to Talk:St. John's University (New York)#Page on St. John's University, NY. You've initially left it at Wikipedia talk:How to fix your signature, but the people who have an interest in the article about the university wouldn't have found it there.Kind regards, Amalthea """,0.0
"He is from BOMBAY!you idiot.u guys hav no idea where the hell sabu's from!!!!STFU...he was NOT from michigan u stupid.he is from india,he doesn't evn look like an american,if u don't let me say he's from bombay,u'll get blockd and shut up b4 it's too late",1.0
"""
As for your claims of """"stalking"""", that is absolute rubbish and serves only to aggravate the situation. I have assumed good faith (and good intentions) on your part, and have never suggested (or seen reason to suggest) that you might have some ulterior motive in mass-adding links to one specific company's web page. Nor, for that matter, have I ever made any suggestion that this is an """"administrative"""" matter or even mentioned such a role. (Clearly, as a party to this disagreement, I would not do so at any rate as it would be a conflict of interest.) I would ask that you thus extend the same good faith toward me, rather than making spurious and unfounded accusations. ''''''chatspy 

""",0.0
"Filter 

Hi JPS. There is a filter prohibiting me from labelling you as a paedophile. Please remove it. Thanks 79.75.171.79",0.0
SO ALL BLACKS ARE VANDALISTS NOW HUH????,1.0
HOGTIE THIS YOU FAGGOT,1.0
"""

 And why is """"screw you, motherfucker"""" a personal attack? I'm not implying anything about 80.174.59.92, am I?
 76.210.66.152  """,1.0
", 4 October 2011 (UTC)

WP:OR    20:03",0.0
